nwlrbbmqb the information published in this undergraduate calendar outlines the 
lzqtclwss participation in student governance and or collegeaffairs additionally students 
sfyxfvwsi must meet the for receipt of an osotf award 
bwimgrkej see general statements onawards amount awards of varying amounts 
orxgcyzxb tony and nan legris bursary i established by legris 
kvveoacnh in memory of her parents tony and nan legris 
ylzinvtbe selection will be based financial need students will be 
mliwzzvie considered for this awardautomatically once a students registered in 
whdztzuyp any program in the college of social and appliedhuman 
xacgaoild access bursaries i provided by alumni and friends of 
feejqqsor the university the assistance of the ontariogovernment s osotf 
tmzxiidjc program to support students wish to study full time 
cdarcctjf but whoneed financial support to do so apply with 
hrqkwurgm a financial need assessmentform n a f to student 
jabatnatx financial services by students will be consideredfor this award 
iygmaloro automatically once a n a f has submitted by 
tkxyuoogm the deadline date access award donor s alumni and 
kxswiuzjq friend of university of guelph with matching fundingthrough the 
mlljvjrij ontario student trust fund qualification s full time students 
dwarpmqpi with demonstrated financial additionally students must meet the government 
gdrspqnoz mandated terms for receipt of awards of university of 
hnixatilq guelph alumni association access bursaries established by the university 
rfycivebm of guelph alumni association with the of theontario government 
ttcbzhurz s osotf program to support students who wish to 
lenkoaulc full timebut who need financial support to do so 
pwqfpvgsf apply with a completed needassessment form n a f 
bwiprdrtc to student financial services by october will beconsidered for 
bnvaacnmq this award automatically once a n a f has 
pgduxzmdr been submitted the deadlinedate access award donor s university 
hjjomhydz of guelph alumni with matching funding throughthe ontario student 
bxufyjcak opportunities trust fund students registered in any degree program 
epywgfaae with demonstrated financialneed students must meet the government mandatedterms 
bmjsvudli for receipt of an osotf award general statements onawards 
llmmmjitj amount award of university of guelph care bursaries i 
rwjdcaczg in order to provide accessible child care to students 
jzhncvxvr a child ren the universityof guelph offers bursaries to 
rycalomxc students who have financial need apply tostudent financial services 
xfyizurcy with a completed financial students supporting a child ren 
texzpyidb who demonstrate greatest financialneed to the costs of child 
eawvtuzvi care to be eligible undergraduatestudents must be as defined 
phfugnsom by osap regulations andcanadian citizens or permanent residents demonstrated 
ohomavmck financialneed amount several awards of up to university guelph 
kkplqrhnl international bursary i the university of guelph provides support 
epgmeqtay international undergraduate students thatare faced with unexpected or financial 
gupskwjzz shortfalls while registered on campus students should apply to 
gldsvpihg the student advisor by nov for the fall semester 
bqtmwivip march for the winter and july for the summer 
lcplkmafw semester with a completedinternational student need assessment form n 
zqvywidqe a f if students have anemergency situation please the 
sanycfuqc international student advisor in student life university centre level 
clmtyqlkb university of guelph qualification s international students registered in 
xkgtlwrju a program who havecompeted a minimum of credits and 
zmkfhlufp are registered in a course credits amount several varies 
abfcgrozr university of guelph undergraduate bursaries non osap tsa i 
fkbihoodz the university of guelph offers in course to students 
mwlivzsdg who have demonstratedfinancial need apply to student financial university 
fxowxrcbx of guelph qualification s undergraduate students registered for studies 
vqxmxhqfr as defined byosap in a degree program with demonstrated 
evwfjssrp financial bursaries to students who have demonstratedfinancial need apply 
ulsctsspp to student services with a completed financial needassessment form 
ktrhojebi n a f by october donor s university of 
orphxmdev guelph qualification s ontario students registered full time studies 
xzootbhvu as defined by osap in a degree program with 
bomqyfjhu demonstrated need amount several awards up to a maximum 
uoxeeqtln of university student program i these bursaries have been 
hqtcpssdl established and approved by the of guelph toassist undergraduate 
umjqnxcgx and university of guelph campus diploma in financialneed apply 
kpegmudqy to student financial services with a completed need assessmentform 
tmlitdbys n a f by october donor s university of 
uqwhmiqfw guelph full time undergraduate students registered in any degree 
pjcmtttzh programwith financial need preference will be given to studentswho 
neyoxmzff are not eligible for and or federal assistance programssuch 
djdvdwtkk as ontario student assistance program and or canadastudent loan 
edpcsbefu program cslp amount several awards of various created to 
zawhpahda recognize the farming contributions and community spiritof mr apply 
tffaiogft by october th to student financial services with a 
ebgofjghb financialneed form selection will be based on financial need 
hnidokzva students will beconsidered this award automatically once a n 
cefczkjcu a f has been submitted by the deadlinedate mr 
aiavmbbci william barlow qualification s students registered in any program 
mkpqreyxs within ontario agriculturalcollege at the university of guelph who 
lyolcuqew is from durham county or county of victoria including 
bqyvsgxnu city ofkawartha lakes and has study scholarship t established 
apyidjztc in memory of beth duncan to support participating in 
dubwfamqc an exchangeprogram study abroad semester or a field trip 
iijelbcjt submit a letter of not more thantwo pages outlining 
kgggjxhtb the intended study program reasons for choosing theprogram and 
stuuyqywv the anticipated benefits of letters should also include a 
ainctwnxh briefsummary of extracurricular and student activities letters of reference 
qasjmzsvk will beconsidered apply to the o a c awards 
pcdsuynqx by may no more than two semestersprior to the 
